"RowName","Distance"
"Bergeijk                                ",6325.20814756321
"Hilvarenbeek                            ",6531.95214082283
"Tilburg                                 ",6949.6500847165
"Ommen                                   ",7361.17480365736
"Dantumadiel                             ",7870.20475527797
"Bergen (L.)                             ",8039.21033497694
"Hillegom                                ",2057.44843677794
"Geertruidenberg                         ",2228.50725374633
"Lisse                                   ",2312.04607869307
"Alblasserdam                            ",3401.20451016989
"Borne                                   ",3576.55283897778
"Bunschoten                              ",3628.97551521087
"Weert                                   ",3716.66802122546
"Nuenen, Gerwen en Nederwetten           ",4474.54168267544
"Heiloo                                  ",4642.34898192715
"Rhenen                                  ",4935.85555805678
"Voorschoten                             ",4601.26497715574
"Buren                                   ",5252.51966012503
"Dinkelland                              ",5429.26177210125
"Zuidplas                                ",5801.18281128944
"Tilburg                                 ",5866.74162291131
"Borsele                                 ",6117.29219998522
"Haaksbergen                             ",7086.00656999413
"Nunspeet                                ",7211.66618126491
"Dalfsen                                 ",7895.93553228495
"Wijk bij Duurstede                      ",7932.13049627904
"Vught                                   ",3011.73242005328
"Berkelland                              ",7990.08955832161
"Eemsdelta                               ",8531.36912341741
"Oldambt                                 ",12494.3954711703
"Dronten                                 ",13224.3322024214
"Bronckhorst                             ",14452.4150587367
"Coevorden                               ",14896.4130937619
"Weesp                                   ",16477.0968389459
"Súdwest-Fryslân                         ",16652.6219085764
"Horst aan de Maas                       ",16930.410427689
"Heiloo                                  ",2510.34322752886
"Nuenen, Gerwen en Nederwetten           ",3226.78450163626
"Duiven                                  ",3425.51560790489
"Borne                                   ",3663.20205557924
"Dongen                                  ",3761.76215755329
"Lisse                                   ",4059.97487923263
"Voerendaal                              ",4122.64818654224
"Baarn                                   ",4310.0775004633
"Goirle                                  ",4343.96524732876
"Albrandswaard                           ",4687.6479283325
"Bergen op Zoom                          ",6246.50328183697
"Assen                                   ",8585.7959497067
"Veldhoven                               ",9243.62659457856
"Zeewolde                                ",9463.83375065306
"Lansingerland                           ",10166.1646779894
"Doetinchem                              ",11175.0705183457
"Roermond                                ",11797.634645555
"Nieuwegein                              ",12157.8464137363
"Maashorst                               ",12159.4281551395
"Katwijk                                 ",12277.6583887157
"Lelystad                                ",39836.2417877239
"Het Hogeland                            ",65760.6824509144
"Land van Cuijk                          ",69621.0738445623
"Hollands Kroon                          ",71248.8897039105
"Hoeksche Waard                          ",72288.9365055954
"De Fryske Marren                        ",74461.8013617049
"Emmen                                   ",75106.8613002833
"Noordoostpolder                         ",77534.4431276836
"West Maas en Waal                       ",79279.3261652116
"Noardeast-Fryslân                       ",84699.1924345209
"Midden-Groningen                        ",11952.3566312255
"Altena                                  ",14053.4968342402
"Weesp                                   ",14171.7454941161
"Vught                                   ",14512.5808269928
"Eemsdelta                               ",15424.5854975101
"Hardenberg                              ",15766.9378510857
"Goeree-Overflakkee                      ",16105.8946718275
"Heerenveen                              ",16291.941360685
"Steenwijkerland                         ",16652.6219085764
"Berkelland                              ",19461.944489182
"Terschelling                            ",38761.5606503402
"Harlingen                               ",40572.7346453255
"Vlaardingen                             ",48138.919579276
"Ameland                                 ",55346.4822995102
"Schouwen-Duiveland                      ",60543.9584914135
"Schiermonnikoog                         ",63947.4778089801
"Reimerswaal                             ",67866.2703268715
"Teylingen                               ",71880.7575627163
"Veenendaal                              ",74304.3323681735
"Sluis                                   ",75028.4447968902
"Harlingen                               ",17243.292101858
"Vlaardingen                             ",27361.2606878777
"Ameland                                 ",28488.5748808185
"Reimerswaal                             ",31343.7240316144
"Schouwen-Duiveland                      ",32767.5065883872
"Teylingen                               ",34461.7454656609
"Sluis                                   ",36584.2527018115
"Veenendaal                              ",36652.9848750412
"Schiermonnikoog                         ",37535.6525018548
"Westerkwartier                          ",37852.051693006
"Heemskerk                               ",3027.37081144679
"Gorinchem                               ",3389.71223852409
"Geldrop-Mierlo                          ",4046.23208924056
"Castricum                               ",5003.08225596981
"Landgraaf                               ",5214.5973085177
"Hellevoetsluis                          ",5946.94361584167
"Huizen                                  ",6193.12062291701
"Meppel                                  ",6482.3678065966
"Edam-Volendam                           ",6536.58401384087
"IJsselstein                             ",7340.58063166668
"Reimerswaal                             ",7916.35195718331
"Hulst                                   ",8896.30073401299
"Veenendaal                              ",9475.27018664903
"Borsele                                 ",9722.83397317881
"Westland                                ",12795.8766163167
"Ooststellingwerf                        ",13539.9569227527
"Dinkelland                              ",13599.1726152733
"Woerden                                 ",13860.3325266748
"Steenbergen                             ",13882.0135841311
"Zandvoort                               ",14132.5159975144
"Beverwijk                               ",3330.45358922775
"Geldrop-Mierlo                          ",4490.66693599069
"Etten-Leur                              ",5121.19804147428
"Zwartewaterland                         ",5380.08003472067
"Huizen                                  ",5455.21683712023
"Hellevoetsluis                          ",5737.13739246325
"Heemskerk                               ",6028.43213779503
"Wierden                                 ",6250.37441838487
"Veere                                   ",6343.48694804364
"Noordwijk                               ",6614.59951470987
"Eindhoven                               ",30111.5232098942
"Almere                                  ",40650.6728128822
"Groningen                               ",60552.8613865604
"Breda                                   ",65038.7990511818
"Nijmegen                                ",69406.274860851
"Arnhem                                  ",94106.2356810111
"Haarlem                                 ",99146.667252006
"Enschede                                ",101345.843807331
"Apeldoorn                               ",106825.517906819
"'s-Hertogenbosch                        ",109834.264735783
"Zuidplas                                ",4587.72904169372
"Steenbergen                             ",5866.74162291131
"Olst-Wijhe                              ",6342.39147483029
"Ommen                                   ",6627.02756369702
"Voorschoten                             ",6835.91393889654
"Staphorst                               ",6949.6500847165
"Oirschot                                ",7349.94362903553
"Losser                                  ",7552.10534685527
"Bergeijk                                ",7609.67760223782
"Borsele                                 ",7663.99349229891
"Deurne                                  ",3258.69316597927
"Bernheze                                ",4174.4139924066
"Gemert-Bakel                            ",4849.12191741969
"Echt-Susteren                           ",5049.05956986051
"Stadskanaal                             ",5130.16975352668
"Oisterwijk                              ",5578.16442030889
"Berg en Dal                             ",5657.59402749968
"Montferland                             ",5659.42117976742
"Bodegraven-Reeuwijk                     ",5733.8686791729
"Hellendoorn                             ",5934.28286400303
"Epe                                     ",3250.30894839244
"Hellendoorn                             ",3602.51739065893
"Tynaarlo                                ",3802.06301105071
"Leudal                                  ",4664.62777721867
"Deurne                                  ",4993.17208095215
"Stadskanaal                             ",5785.15593739702
"Gemert-Bakel                            ",6254.56467949609
"Twenterand                              ",6446.86177919148
"Montferland                             ",6902.05741282989
"Moerdijk                                ",7065.58201070513
"Epe                                     ",3013.76993813396
"Tynaarlo                                ",3802.06301105071
"Dalfsen                                 ",5434.17733424297
"Gemert-Bakel                            ",5444.87098928891
"Wijk bij Duurstede                      ",5500.9268364522
"Deurne                                  ",5690.84899202219
"Stadskanaal                             ",5767.25516342046
"Hellendoorn                             ",6272.78218416677
"Leudal                                  ",6598.44188274778
"Noordenveld                             ",7223.17665989141
"Beesel                                  ",1961.85831547541
"Hattem                                  ",2391.57189730938
"Ouder-Amstel                            ",2461.65555064067
"Montfoort                               ",2559.42514248805
"Wormerland                              ",2563.50074507498
"Blaricum                                ",2588.80572465374
"Vlissingen                              ",3098.98656015156
"Landsmeer                               ",3244.86041456331
"Westerveld                              ",3445.8390937477
"Kapelle                                 ",3741.28400552538
"Waalwijk                                ",2959.96056054806
"Oldenzaal                               ",3024.45040627219
"Best                                    ",3155.84921376165
"Culemborg                               ",3179.78276144771
"Aalsmeer                                ",3207.68395575375
"Hendrik-Ido-Ambacht                     ",3648.89951766283
"IJsselstein                             ",3891.81969135262
"Papendrecht                             ",3970.57822237517
"Krimpen aan den IJssel                  ",5159.70493730019
"Leiderdorp                              ",6060.80532767717
"Enkhuizen                               ",7405.04735366358
"Wassenaar                               ",9989.09925568867
"Drechterland                            ",11196.3766214789
"Wijchen                                 ",12530.2260047455
"Zutphen                                 ",12766.9974394922
"Bunschoten                              ",13061.4713145189
"Neder-Betuwe                            ",13101.3900323592
"West Betuwe                             ",13162.5299813524
"Midden-Delfland                         ",13358.1223897672
"Rhenen                                  ",13420.8765712229
"Groningen                               ",203878.986271636
"Eindhoven                               ",210340.672084668
"Tilburg                                 ",236850.477540219
"Almere                                  ",257523.968556696
"Nijmegen                                ",298165.08060987
"'s-Gravenhage                           ",298504.727795089
"Breda                                   ",300171.166774909
"Arnhem                                  ",326651.138150658
"Haarlem                                 ",331187.536725146
"Enschede                                ",336350.67774876
"Waterland                               ",5822.28401059241
"Overbetuwe                              ",5924.06027062521
"Schagen                                 ",8580.00915034477
"Woensdrecht                             ",8836.60115994832
"De Ronde Venen                          ",8965.9525444874
"Heerenveen                              ",9572.06898324495
"Hoogeveen                               ",10024.7119265343
"Zeist                                   ",10338.4218863422
"Smallingerland                          ",10541.8234712976
"Waalre                                  ",10561.7880138734
"Simpelveld                              ",1926.04022284063
"Doesburg                                ",2471.58997813149
"Zoetermeer                              ",2921.29102281851
"Oostzaan                                ",2998.40392208922
"Eemnes                                  ",3013.3211743855
"Scherpenzeel                            ",3065.47940948883
"Oudewater                               ",3272.87999016157
"Landsmeer                               ",3330.90514875461
"Boekel                                  ",3404.7266747861
"Laren                                   ",3623.24619505769
"De Wolden                               ",2362.6987323821
"Heumen                                  ",2369.76476680703
"Beek                                    ",2573.15803634367
"Bunnik                                  ",2829.14401542233
"Gennep                                  ",2894.32809819481
"Brielle                                 ",3011.89861881173
"Zaltbommel                              ",3306.9054688636
"Waadhoeke                               ",3492.95328626078
"Son en Breugel                          ",3655.38171878123
"Meerssen                                ",4006.64102459903
"Renkum                                  ",2486.06496294847
"Leusden                                 ",2686.43111208905
"Voorst                                  ",3286.8252250462
"Halderberge                             ",3793.01082255245
"Boxtel                                  ",3868.21716815383
"Sint-Michielsgestel                     ",4273.25488240521
"Best                                    ",4392.17942256461
"Oisterwijk                              ",4646.08385524842
"Oldenzaal                               ",5223.81106664473
"Culemborg                               ",5704.19408418052
"Ermelo                                  ",2595.58786019661
"Kaag en Braassem                        ",2916.24983326189
"Gilze en Rijen                          ",3030.65342294364
"Aalten                                  ",3424.47107594735
"Eijsden-Margraten                       ",3728.3977912771
"Wageningen                              ",4069.23051816925
"Maasdriel                               ",4303.16244754948
"Achtkarspelen                           ",4355.13757532411
"Nieuwkoop                               ",4376.71455317799
"Sint-Michielsgestel                     ",5166.42982629204
"Katwijk                                 ",4116.41993727559
"Nieuwegein                              ",6976.5135339939
"Capelle aan den IJssel                  ",7507.16558562551
"Veldhoven                               ",8727.49449441247
"Zeewolde                                ",9306.07001101969
"Lansingerland                           ",10295.3030139962
"Bergen op Zoom                          ",11478.8764711534
"Assen                                   ",12078.953683991
"Gouda                                   ",12589.773198116
"Almelo                                  ",12878.6279176005
"Borsele                                 ",3694.7840775883
"Steenbergen                             ",9101.67039943768
"Reimerswaal                             ",9259.22292419834
"Tholen                                  ",9475.27018664903
"Tubbergen                               ",10134.5537114369
"Ommen                                   ",10617.2063171062
"Zuidplas                                ",11588.5759293366
"Dinkelland                              ",11677.7766304207
"Voorschoten                             ",11818.6426128384
"Buren                                   ",12357.3377626413
"Ridderkerk                              ",3000.29065758636
"Zwartewaterland                         ",3108.25998269128
"Soest                                   ",4014.00386272858
"Etten-Leur                              ",4654.4957900937
"Harderwijk                              ",5533.7282215519
"Lingewaard                              ",5684.18367577966
"Zoeterwoude                             ",5766.84437972796
"Zundert                                 ",5894.18985442444
"Kerkrade                                ",6001.65544829091
"Tiel                                    ",6343.48694804364
"Assen                                   ",5546.28888447041
"Bergen op Zoom                          ",6062.84793558275
"Zeewolde                                ",6959.88858531514
"Almelo                                  ",7868.3251845612
"Capelle aan den IJssel                  ",7872.8884800942
"Nieuwegein                              ",8415.41710433892
"Veenendaal                              ",8727.49449441247
"Stichtse Vecht                          ",9243.62659457856
"Katwijk                                 ",9831.93628183177
"Hoorn                                   ",10577.1992989638
"Deventer                                ",7820.54665800288
"Oss                                     ",16319.4773246572
"Alkmaar                                 ",16866.4337676938
"Purmerend                               ",17553.6276339109
"Alphen aan den Rijn                     ",17660.6741417195
"Sittard-Geleen                          ",17709.5907375072
"Helmond                                 ",18940.2080004418
"Westerwolde                             ",19910.7185478074
"Amstelveen                              ",21038.2920887129
"Hilversum                               ",22123.3670145392
"Peel en Maas                            ",2028.30300004708
"Horst aan de Maas                       ",4282.93813520578
"Schagen                                 ",5874.80624106021
"Molenlanden                             ",6165.62529918905
"Oude IJsselstreek                       ",8463.86833191538
"De Ronde Venen                          ",8841.78739282957
"Raalte                                  ",9502.55419453107
"Zeist                                   ",9565.99258467202
"Overbetuwe                              ",10244.0623631448
"Moerdijk                                ",10871.9806475177
"Krimpenerwaard                          ",3765.82899638313
"Maashorst                               ",4197.30580968316
"Hoogeveen                               ",6482.59031406428
"Barneveld                               ",6691.36369210343
"Kampen                                  ",6810.2944943666
"Smallingerland                          ",7469.26155319252
"Altena                                  ",10133.0305447087
"Doetinchem                              ",11163.4362133709
"Oosterhout                              ",12290.7908280956
"Woensdrecht                             ",12429.1966783859
"Gouda                                   ",3346.38237803154
"Hoorn                                   ",5331.25810855186
"Leidschendam-Voorburg                   ",5671.19643549754
"Almelo                                  ",8014.78752806336
"Schiedam                                ",11201.769237491
"Capelle aan den IJssel                  ",11217.7005223887
"Velsen                                  ",11438.5173877562
"Assen                                   ",12422.3850471638
"Veenendaal                              ",13547.5972821752
"Hengelo                                 ",13658.1811402544
"Ameland                                 ",8864.9904619238
"Schiermonnikoog                         ",15958.275944788
"Harlingen                               ",25552.795971087
"Texel                                   ",27361.2606878777
"Noord-Beveland                          ",32662.8572314181
"Reimerswaal                             ",37053.8623797844
"Baarle-Nassau                           ",37587.5134041878
"Enkhuizen                               ",37749.9239105193
"Weststellingwerf                        ",38191.1975593853
"Wassenaar                               ",38266.8910973965
"Medemblik                               ",22412.9431469854
"Den Helder                              ",30136.0797063918
"Schouwen-Duiveland                      ",30520.6721710057
"Goeree-Overflakkee                      ",30896.0289922508
"Eemsdelta                               ",32046.9788825718
"Oldambt                                 ",32988.3730288415
"Terneuzen                               ",36114.3730488292
"Schagen                                 ",36266.4574563053
"Moerdijk                                ",37569.2574576608
"Molenlanden                             ",38158.1407852898
"Hattem                                  ",1672.59543225491
"Beesel                                  ",1705.14739832074
"Opmeer                                  ",2241.84081727495
"Landsmeer                               ",2578.95178900266
"Kapelle                                 ",2733.97650867742
"Pekela                                  ",2884.38142762014
"Montfoort                               ",2975.26108770306
"Uitgeest                                ",3098.98656015156
"Boekel                                  ",3104.10596307536
"Wormerland                              ",3108.82155325776
"Oegstgeest                              ",1758.76719039218
"Sliedrecht                              ",2156.79139464159
"Heiloo                                  ",2789.69409971774
"Leiderdorp                              ",3115.72209447505
"Albrandswaard                           ",3251.80674856302
"Heemstede                               ",3643.38057715633
"Dongen                                  ",3685.00728628859
"Baarn                                   ",3935.7998005488
"Stein                                   ",4122.64818654224
"Borne                                   ",4143.25348850393
"Haaksbergen                             ",3148.92745232404
"Zuidplas                                ",4269.21010258338
"Buren                                   ",4286.28523899192
"Westvoorne                              ",4566.7759130485
"Steenbergen                             ",4601.26497715574
"Oldebroek                               ",4797.95332407476
"Losser                                  ",4813.87985413014
"Nunspeet                                ",5220.98978547172
"Aalten                                  ",5275.94873743102
"Drimmelen                               ",5388.87038162916
"Leusden                                 ",2658.30887972034
"Boxtel                                  ",3206.53333367985
"Valkenswaard                            ",3286.8252250462
"Oisterwijk                              ",3737.87869118301
"Sint-Michielsgestel                     ",3820.92961856143
"Halderberge                             ",4061.18960650694
"Renkum                                  ",4363.53309372119
"Best                                    ",4732.33156699739
"Bernheze                                ",4756.5015620727
"Zaanstad                                ",5116.20611977274
"Steenwijkerland                         ",3011.73242005328
"Berkelland                              ",8387.50339016325
"Eemsdelta                               ",8861.2929773256
"Oldambt                                 ",14267.0971861833
"Terneuzen                               ",14512.5808269928
"Weesp                                   ",14638.374843199
"Dronten                                 ",14678.4978178968
"Bronckhorst                             ",16714.0663280962
"Horst aan de Maas                       ",16832.3263710041
"Heerenveen                              ",17206.3259018304
"Son en Breugel                          ",945.625385657555
"Brielle                                 ",1399.81569858321
"Meerssen                                ",2395.64147985461
"Hardinxveld-Giessendam                  ",2576.22422354887
"Heumen                                  ",2767.1594659506
"Beek                                    ",3017.42209510039
"Valkenburg aan de Geul                  ",3492.95328626078
"De Wolden                               ",3580.87521983104
"Druten                                  ",3674.92098826628
"Bunnik                                  ",3860.29882781113
"Middelburg                              ",3936.30614027923
"Harderwijk                              ",4483.76906854044
"Zundert                                 ",5173.5764331843
"Soest                                   ",5351.98898541467
"Houten                                  ",5668.30930084095
"Lingewaard                              ",5835.93446073549
"Waterland                               ",6123.99992243632
"Heusden                                 ",6946.81790822244
"Woensdrecht                             ",7345.57703723812
"Zoeterwoude                             ",7576.31566726202
"Best                                    ",2858.76233010021
"Uithoorn                                ",2959.96056054806
"Hendrik-Ido-Ambacht                     ",3607.2406393253
"Oldenzaal                               ",3708.76530667552
"Culemborg                               ",3767.60694207875
"Aalsmeer                                ",4045.18133586122
"Papendrecht                             ",4636.10753326538
"IJsselstein                             ",4832.4703879072
"Leusden                                 ",5338.86711391097
"Vught                                   ",5634.0387041624
"Beverwijk                               ",11414.0323400628
"Tiel                                    ",11954.5974750303
"Gorinchem                               ",13226.4753543792
"Geldrop-Mierlo                          ",13849.1278880657
"Heemskerk                               ",14336.8828324012
"Huizen                                  ",14367.7543224402
"Zwartewaterland                         ",14517.8400731652
"Noordwijk                               ",14703.3084096743
"De Bilt                                 ",14722.8950736599
"Rheden                                  ",15011.2886915148
"Gilze en Rijen                          ",3355.22117601806
"Kaag en Braassem                        ",3381.51298385797
"Beuningen                               ",3487.78786482206
"Veendam                                 ",4069.23051816925
"Maasdriel                               ",4452.67268278278
"Sint-Michielsgestel                     ",4821.76068464622
"Ermelo                                  ",4843.43197639855
"Eijsden-Margraten                       ",4905.13843433598
"Wijchen                                 ",4920.75686251617
"Dongen                                  ",5015.2443868669
"Weststellingwerf                        ",4789.29702774844
"Enkhuizen                               ",6375.42141744371
"Drechterland                            ",6881.26575783845
"West Betuwe                             ",7691.8267134667
"Dantumadiel                             ",7922.14299668972
"Asten                                   ",7979.2351845274
"Nederweert                              ",8032.2035419927
"Heerde                                  ",8195.09000011592
"Hilvarenbeek                            ",8197.22463520428
"Heeze-Leende                            ",8363.91736747799
"Utrechtse Heuvelrug                     ",5822.28401059241
"Waalwijk                                ",6123.99992243632
"Overbetuwe                              ",6227.19624791125
"Woensdrecht                             ",6626.78572763599
"Middelburg                              ",8329.16412492874
"Lingewaard                              ",8896.4831287425
"Hoogeveen                               ",9034.04739803816
"Heusden                                 ",9044.97883469055
"Smallingerland                          ",9086.75383731726
"Zeist                                   ",9299.08868330655
"Geertruidenberg                         ",2992.57347445305
"Hillegom                                ",3184.96327294366
"Stede Broec                             ",3716.66802122546
"Alblasserdam                            ",3963.83137633275
"Rhenen                                  ",4239.79331217926
"Lisse                                   ",4283.66338896977
"Druten                                  ",4584.19168229253
"Bunschoten                              ",4592.49983015786
"Hardinxveld-Giessendam                  ",5294.30774889409
"Midden-Delfland                         ",5296.4196482152
"Heerenveen                              ",6884.64415129787
"Altena                                  ",8180.09349090828
"Schagen                                 ",10948.2535762559
"Kampen                                  ",11907.5682765206
"Krimpenerwaard                          ",12719.340604371
"Molenlanden                             ",12837.0545348222
"Utrechtse Heuvelrug                     ",13844.9844149425
"Berkelland                              ",14049.5470101352
"Terneuzen                               ",14171.7454941161
"Horst aan de Maas                       ",14604.0313287119
"Eersel                                  ",1276.79058580489
"Someren                                 ",1320.69055421775
"Cranendonck                             ",1979.40733049062
"Dantumadiel                             ",2228.24131323338
"Bladel                                  ",2232.94002158589
"Heerde                                  ",2356.20743993393
"Drechterland                            ",2468.83536510639
"Brummen                                 ",2634.43816021557
"Roerdalen                               ",2851.45038533024
"Bergeijk                                ",3393.72750968607
"Hardenberg                              ",8697.2982592297
"Midden-Groningen                        ",13213.9511558807
"Terneuzen                               ",21051.6637411393
"Altena                                  ",24730.433832426
"West Betuwe                             ",27919.0567903001
"Goeree-Overflakkee                      ",28242.3569368776
"Barneveld                               ",28343.5446848132
"Waadhoeke                               ",29133.2380635933
"Steenwijkerland                         ",31307.5937136663
"Heerenveen                              ",31631.876534123
"Sluis                                   ",6578.6503585462
"Zandvoort                               ",8020.36267197438
"Aa en Hunze                             ",8808.48988873802
"Borger-Odoorn                           ",9033.63062173786
"Westervoort                             ",10073.3975986258
"Woerden                                 ",10622.929418009
"Ooststellingwerf                        ",12025.9656709971
"Westland                                ",12782.9717659862
"Ommen                                   ",14488.8502345769
"Hulst                                   ",15357.6932323836
"Beek                                    ",3125.73274929256
"Uitgeest                                ",3445.8390937477
"Ouder-Amstel                            ",4001.87144096359
"Beesel                                  ",4261.30766666759
"Blaricum                                ",4602.02500862392
"Bunnik                                  ",4933.76975952466
"Waalre                                  ",4979.28721003318
"Hattem                                  ",5154.55790732823
"Wormerland                              ",5211.99915867223
"Montfoort                               ",5216.68708856493
"Borger-Odoorn                           ",1685.47115964646
"Aa en Hunze                             ",1714.46297714474
"Sluis                                   ",6282.58970170741
"Zandvoort                               ",7021.61019068988
"Ooststellingwerf                        ",7740.75271146159
"Westland                                ",7759.30087765644
"Woerden                                 ",8180.82343777202
"Opsterland                              ",9185.21368504838
"Hulst                                   ",9528.93932187628
"Westerveld                              ",10073.3975986258
"Alphen aan den Rijn                     ",7869.58461483197
"Alkmaar                                 ",14363.5942246361
"Dordrecht                               ",16205.7655508773
"Venlo                                   ",19910.7185478074
"Deventer                                ",20708.7030279542
"Zevenaar                                ",23962.9844975537
"Helmond                                 ",30826.1057886007
"Purmerend                               ",32116.4713195581
"Oss                                     ",32141.9484960075
"Amstelveen                              ",32162.3972533143
"Ooststellingwerf                        ",1283.95121792068
"Woerden                                 ",3275.26002173873
"Opsterland                              ",5480.23690455075
"Hulst                                   ",5892.4667508608
"Dinkelland                              ",7205.24712969652
"Zandvoort                               ",7328.46587083545
"Borger-Odoorn                           ",7677.13417884565
"Westerwolde                             ",7759.30087765644
"Aa en Hunze                             ",7861.86359395786
"Noordenveld                             ",8547.73499706209
"Waterland                               ",4789.29702774844
"Gulpen-Wittem                           ",5581.89040648417
"Lopik                                   ",5741.73242671582
"Hilvarenbeek                            ",6264.41842312597
"Reusel-De Mierden                       ",6344.84839298781
"Asten                                   ",6498.6872682104
"Kapelle                                 ",6970.57783329331
"De Wolden                               ",7188.03785883185
"Bergen (L.)                             ",7194.40899727003
"Heeze-Leende                            ",7207.3656345436
"Putten                                  ",1555.11776081427
"Oldebroek                               ",1579.76904008149
"Haaksbergen                             ",2354.77304638897
"Losser                                  ",2747.29194844669
"Koggenland                              ",3421.6657200843
"Zutphen                                 ",3448.12603452948
"Eijsden-Margraten                       ",3925.62365745877
"Winterswijk                             ",4273.23348648304
"Aalten                                  ",4489.18936557593
"Voorst                                  ",4566.7759130485
"Hellevoetsluis                          ",3975.11249023219
"Etten-Leur                              ",4814.90989843008
"De Bilt                                 ",5171.3421110965
"Nijkerk                                 ",5426.74361104337
"Geldrop-Mierlo                          ",5759.02574225884
"Goes                                    ",6157.25588716272
"Noordwijk                               ",6189.32021550024
"Tiel                                    ",6250.37441838487
"Rheden                                  ",6444.59607267981
"Heemskerk                               ",6712.36424592706
"Maasgouw                                ",3641.02514822405
"Maasdriel                               ",3668.53678187912
"Wijdemeren                              ",4304.28085282548
"Loon op Zand                            ",4507.12230364342
"Bloemendaal                             ",4589.56779882376
"Neder-Betuwe                            ",4854.71278347134
"Rucphen                                 ",4885.21946999313
"Laarbeek                                ",4895.29552019079
"Wassenaar                               ",4920.75686251617
"Goirle                                  ",5005.00933265863
"Loon op Zand                            ",858.077001206768
"Goirle                                  ",1178.85670036693
"Laarbeek                                ",2089.60599396154
"Nuenen, Gerwen en Nederwetten           ",2548.72543244658
"Maasgouw                                ",2613.19032793251
"Bloemendaal                             ",2781.30636212554
"Duiven                                  ",2793.39690162354
"Rucphen                                 ",2941.75566116562
"Elburg                                  ",3047.27603114651
"Borne                                   ",3525.12274254387
"Nunspeet                                ",3792.1649858623
"Gemert-Bakel                            ",4119.53130222359
"Oost Gelre                              ",4257.94200406722
"Buren                                   ",4304.84264636932
"Dalfsen                                 ",4567.83179856702
"Stadskanaal                             ",5155.19292170526
"Tytsjerksteradiel                       ",5500.9268364522
"Achtkarspelen                           ",5779.69005137819
"Deurne                                  ",6070.14054450142
"Drimmelen                               ",6094.28443297488
"Losser                                  ",2119.05764433156
"Brummen                                 ",2250.33313311607
"Roerdalen                               ",2595.41191913731
"Koggenland                              ",3173.46418760319
"Cranendonck                             ",3246.10356119456
"Bladel                                  ",3660.41945547228
"Oldebroek                               ",3756.44871520962
"Zutphen                                 ",3909.52673094839
"Haaksbergen                             ",3965.74211844391
"Eersel                                  ",4143.3778888728
"Weert                                   ",6626.78572763599
"Houten                                  ",6841.32109318076
"Waalwijk                                ",7345.57703723812
"Smallingerland                          ",7580.20806178828
"Oosterhout                              ",7971.76511382517
"Hoogeveen                               ",7990.5406068676
"Overbetuwe                              ",8590.09906985944
"Utrechtse Heuvelrug                     ",8836.60115994832
"Middelburg                              ",9429.44654049218
"Harderwijk                              ",9627.00997454558
"Ooststellingwerf                        ",2530.62530217336
"Weststellingwerf                        ",3275.26002173873
"Zandvoort                               ",6455.80834055659
"Borger-Odoorn                           ",7576.40726796019
"Aa en Hunze                             ",7702.91408104751
"Dinkelland                              ",7778.10170607199
"Hulst                                   ",8061.83741339405
"Westerwolde                             ",8180.82343777202
"Opsterland                              ",8251.45589577985
"Steenbergen                             ",10540.907603238
"Heumen                                  ",1570.29492452851
"Gennep                                  ",2011.6073424006
"Bunnik                                  ",2050.05623825299
"Valkenburg aan de Geul                  ",2362.6987323821
"Brielle                                 ",2928.17429296823
"Zaltbommel                              ",3125.36569700251
"Son en Breugel                          ",3339.42576650537
"Beek                                    ",3518.71471136834
"Waalre                                  ",3580.87521983104
"Montfoort                               ",4298.94317478145
"Montfoort                               ",1036.51774225046
"Beesel                                  ",2336.34503873037
"Kapelle                                 ",2380.63479769577
"Uitgeest                                ",2563.50074507498
"Opmeer                                  ",2955.94437701388
"Voerendaal                              ",3108.82155325776
"Hattem                                  ",3147.98317816344
"Bunnik                                  ",3175.28032305811
"Ouder-Amstel                            ",3186.99766865305
"Pekela                                  ",3615.9656123918
"Amersfoort                              ",8416.03927153385
"'s-Hertogenbosch                        ",11495.99112865
"Haarlemmermeer                          ",21435.386868214
"Enschede                                ",23255.5355784381
"Haarlem                                 ",23267.6516043197
"Arnhem                                  ",30067.6590394064
"Zwijndrecht                             ",40824.7344519226
"Apeldoorn                               ",40953.6591529988
"Breda                                   ",48987.6045348208
"Zevenaar                                ",50049.3634926559
"Nieuwkoop                               ",1842.44488112942
"Bernheze                                ",3495.19013645896
"Halderberge                             ",3868.54520976555
"Kaag en Braassem                        ",4099.33849419635
"Sint-Michielsgestel                     ",4210.73984591782
"Achtkarspelen                           ",4522.0429387612
"Oost Gelre                              ",4643.87049130356
"Leusden                                 ",4734.27346273956
"Ermelo                                  ",4973.3360312772
"Vught                                   ",5116.20611977274
"Wormerland                              ",3125.36569700251
"Brielle                                 ",3187.26923086206
"Heumen                                  ",3272.96055429942
"Valkenburg aan de Geul                  ",3306.9054688636
"Gennep                                  ",3407.36270449742
"Waalre                                  ",3895.94573884185
"Son en Breugel                          ",3899.51798687992
"Bunnik                                  ",4306.48837917856
"Druten                                  ",4351.12416623566
"Meerssen                                ",4373.55338597804
"Borger-Odoorn                           ",6423.27646454674
"De Wolden                               ",6455.80834055659
"Aa en Hunze                             ",6614.40815719744
"Sluis                                   ",6896.26685316048
"Westerwolde                             ",7021.61019068988
"Ooststellingwerf                        ",7103.4736115509
"Weststellingwerf                        ",7328.46587083545
"Westerveld                              ",8020.36267197438
"Hulst                                   ",9610.4472492179
