"ID";"Persoonskenmerken";"RegioS";"Perioden";"BeroepsEnNietBeroepsbevolking_1";"Beroepsbevolking_2";"WerkzameBeroepsbevolking_3";"Werknemer_4";"Zelfstandige_5";"PositieInDeWerkkringOnbekend_6";"Beroepsniveau1_7";"Beroepsniveau2_8";"Beroepsniveau3_9";"Beroepsniveau4_10";"BeroepsniveauOnbekend_11";"WerklozeBeroepsbevolking_12";"Werkloosheidspercentage_13";"NietBeroepsbevolking_14";"BrutoArbeidsparticipatie_15";"NettoArbeidsparticipatie_16"
"19486";"53310  ";"GM0118";"2019JJ00";"      13";"      11";"      11";"      10";"       1";"       0";"       1";"       5";"       2";"       3";"       0";"       0";"     2.9";"       1";"    88.9";"    86.3"
"19496";"53310  ";"GM0405";"2019JJ00";"      18";"      16";"      15";"      14";"       2";"       0";"       1";"       6";"       3";"       5";"       0";"       1";"     3.2";"       2";"    89.1";"    86.2"
"19506";"53310  ";"GM1507";"2019JJ00";"       9";"       8";"       8";"       7";"       1";"       0";"       .";"       4";"       1";"       3";"       0";"       0";"     2.7";"       1";"    93.1";"    90.6"
"19516";"53310  ";"GM0321";"2019JJ00";"      11";"      11";"      10";"       9";"       1";"       0";"       0";"       3";"       2";"       5";"       0";"       0";"     3.3";"       1";"    92.7";"    89.6"
"19526";"53310  ";"GM0406";"2019JJ00";"       8";"       7";"       7";"       6";"       1";"       0";"       .";"       3";"       2";"       2";"       0";"       0";"     3.2";"       1";"    88.9";"    86.1"
"19536";"53310  ";"GM0677";"2019JJ00";"       5";"       5";"       5";"       4";"       1";"       0";"       .";"       2";"       1";"       1";"       0";"       0";"     3.1";"       1";"    86.1";"    83.4"
"19546";"53310  ";"GM0353";"2019JJ00";"       8";"       7";"       7";"       6";"       1";"       0";"       .";"       2";"       1";"       3";"       0";"       0";"     3.0";"       1";"    91.2";"    88.5"
"19556";"53310  ";"GM1884";"2019JJ00";"       6";"       5";"       5";"       5";"       1";"       0";"       .";"       2";"       1";"       2";"       0";"       0";"     2.6";"       0";"    92.5";"    90.1"
"19566";"53310  ";"GM0166";"2019JJ00";"      14";"      12";"      12";"      10";"       2";"       0";"       1";"       5";"       2";"       4";"       0";"       0";"     2.8";"       1";"    90.9";"    88.3"
"19576";"53310  ";"GM0678";"2019JJ00";"       3";"       3";"       2";"       2";"       0";"       0";"       .";"       1";"       1";"       1";"       0";"       0";"     2.4";"       0";"    92.1";"    89.9"
"19586";"53310  ";"GM0537";"2019JJ00";"      16";"      15";"      14";"      13";"       2";"       0";"       1";"       6";"       3";"       4";"       1";"       0";"     2.7";"       1";"    91.9";"    89.4"
"19596";"53310  ";"GM0928";"2019JJ00";"      10";"       8";"       8";"       7";"       1";"       0";"       .";"       4";"       2";"       2";"       0";"       0";"     4.4";"       2";"    83.8";"    80.1"
"19606";"53310  ";"GM1598";"2019JJ00";"       5";"       4";"       4";"       4";"       1";"       0";"       .";"       2";"       1";"       1";"       0";"       0";"     2.5";"       0";"    92.6";"    90.2"
"19616";"53310  ";"GM0542";"2019JJ00";"       6";"       5";"       5";"       5";"       1";"       0";"       .";"       2";"       1";"       2";"       0";"       0";"     3.0";"       1";"    90.8";"    88.1"
"19626";"53310  ";"GM1931";"2019JJ00";"      12";"      11";"      11";"       9";"       2";"       0";"       1";"       4";"       2";"       4";"       0";"       0";"     2.6";"       1";"    91.1";"    88.7"
"19636";"53310  ";"GM1659";"2019JJ00";"       5";"       4";"       4";"       4";"       1";"       0";"       .";"       2";"       1";"       2";"       0";"       0";"     2.6";"       0";"    92.3";"    89.9"
"19646";"53310  ";"GM1982";"2019JJ00";"      18";"      16";"      16";"      14";"       2";"       0";"       1";"       6";"       3";"       6";"       0";"       0";"     2.8";"       1";"    91.7";"    89.2"
"19656";"53310  ";"GM0882";"2019JJ00";"       8";"       7";"       7";"       6";"       1";"       0";"       .";"       3";"       1";"       2";"       0";"       0";"     3.6";"       1";"    87.7";"    84.5"
"19666";"53310  ";"GM0415";"2019JJ00";"       2";"       2";"       2";"       2";"       0";"       0";"       .";"       1";"       0";"       1";"       0";"       0";"     2.9";"       0";"    90.3";"    87.7"
"19676";"53310  ";"GM1621";"2019JJ00";"      15";"      14";"      13";"      11";"       2";"       0";"       1";"       4";"       3";"       5";"       0";"       0";"     2.8";"       1";"    92.7";"    90.2"
"19686";"53310  ";"GM0417";"2019JJ00";"       2";"       1";"       1";"       1";"       0";"       0";"       .";"       0";"       0";"       1";"       0";"       0";"     3.2";"       0";"    89.6";"    86.8"
"19696";"53310  ";"GM0080";"2019JJ00";"      31";"      27";"      26";"      23";"       3";"       0";"       2";"       9";"       5";"      10";"       0";"       1";"     4.5";"       4";"    87.0";"    83.1"
"19706";"53310  ";"GM0546";"2019JJ00";"      37";"      33";"      31";"      28";"       4";"       0";"       1";"       8";"       6";"      17";"       0";"       1";"     3.9";"       4";"    88.8";"    85.3"
"19716";"53310  ";"GM0547";"2019JJ00";"       6";"       5";"       5";"       4";"       1";"       0";"       .";"       2";"       1";"       2";"       0";"       0";"     2.9";"       0";"    91.9";"    89.2"
"19726";"53310  ";"GM1916";"2019JJ00";"      18";"      16";"      16";"      14";"       2";"       0";"       1";"       4";"       3";"       7";"       0";"       1";"     4.0";"       2";"    89.4";"    85.9"
"19736";"53310  ";"GM0995";"2019JJ00";"      20";"      17";"      16";"      14";"       2";"       0";"       1";"       7";"       3";"       4";"       1";"       1";"     4.2";"       3";"    86.4";"    82.7"
"19746";"53310  ";"GM1640";"2019JJ00";"       7";"       6";"       6";"       6";"       1";"       0";"       .";"       2";"       1";"       2";"       0";"       0";"     2.7";"       1";"    92.4";"    89.9"
"19756";"53310  ";"GM0327";"2019JJ00";"       6";"       6";"       6";"       5";"       1";"       0";"       .";"       2";"       1";"       2";"       0";"       0";"     2.6";"       0";"    92.4";"    90.0"
"19766";"53310  ";"GM1705";"2019JJ00";"      10";"       9";"       9";"       8";"       1";"       0";"       .";"       3";"       2";"       3";"       0";"       0";"     2.5";"       1";"    92.6";"    90.2"
"19776";"53310  ";"GM0553";"2019JJ00";"       5";"       5";"       5";"       4";"       0";"       0";"       .";"       2";"       1";"       2";"       0";"       0";"     2.8";"       0";"    93.0";"    90.4"
"19786";"53310  ";"GM0262";"2019JJ00";"       5";"       5";"       5";"       4";"       1";"       0";"       .";"       2";"       1";"       2";"       0";"       0";"     2.6";"       0";"    91.1";"    88.7"
"19796";"53310  ";"GM0809";"2019JJ00";"       5";"       5";"       5";"       4";"       1";"       0";"       .";"       2";"       1";"       2";"       0";"       0";"     2.7";"       0";"    91.9";"    89.5"
"19806";"53310  ";"GM0331";"2019JJ00";"       3";"       3";"       3";"       2";"       0";"       0";"       .";"       1";"       0";"       1";"       0";"       0";"     2.5";"       0";"    91.2";"    89.0"
"19816";"53310  ";"GM0168";"2019JJ00";"       4";"       4";"       4";"       4";"       0";"       0";"       .";"       1";"       1";"       1";"       0";"       0";"     2.8";"       0";"    91.0";"    88.5"
"19826";"53310  ";"GM0263";"2019JJ00";"       6";"       5";"       5";"       4";"       1";"       0";"       .";"       2";"       1";"       2";"       0";"       0";"     2.7";"       0";"    91.3";"    88.8"
"19836";"53310  ";"GM1641";"2019JJ00";"       4";"       4";"       4";"       4";"       0";"       0";"       .";"       1";"       1";"       1";"       0";"       0";"     2.7";"       0";"    91.6";"    89.1"
"19846";"53310  ";"GM1991";"2019JJ00";"      13";"      12";"      11";"      10";"       2";"       0";"       1";"       5";"       2";"       3";"       0";"       0";"     2.9";"       1";"    91.3";"    88.7"
"19856";"53310  ";"GM0556";"2019JJ00";"       8";"       7";"       7";"       6";"       1";"       0";"       .";"       3";"       1";"       2";"       0";"       0";"     3.6";"       1";"    88.4";"    85.2"
"19866";"53310  ";"GM0935";"2019JJ00";"      28";"      24";"      23";"      19";"       3";"       0";"       2";"       8";"       3";"      10";"       0";"       1";"     3.9";"       5";"    84.0";"    80.7"
"19876";"53310  ";"GM0420";"2019JJ00";"      10";"       9";"       8";"       7";"       1";"       0";"       .";"       3";"       2";"       2";"       0";"       0";"     2.9";"       1";"    90.4";"    87.8"
"19886";"53310  ";"GM0938";"2019JJ00";"       3";"       3";"       3";"       3";"       0";"       0";"       .";"       1";"       1";"       1";"       0";"       0";"     2.7";"       0";"    92.3";"    89.8"
"19896";"53310  ";"GM1948";"2019JJ00";"      18";"      17";"      16";"      14";"       2";"       0";"       1";"       7";"       3";"       6";"       0";"       0";"     2.8";"       2";"    91.4";"    88.8"
"19906";"53310  ";"GM0119";"2019JJ00";"       8";"       7";"       7";"       6";"       1";"       0";"       .";"       2";"       1";"       3";"       0";"       0";"     2.7";"       1";"    90.4";"    87.9"
"19916";"53310  ";"GM0687";"2019JJ00";"      11";"      10";"       9";"       8";"       1";"       0";"       1";"       3";"       2";"       3";"       0";"       0";"     3.2";"       1";"    88.4";"    85.6"
"19926";"53310  ";"GM1842";"2019JJ00";"       4";"       4";"       4";"       3";"       0";"       0";"       .";"       1";"       1";"       2";"       0";"       0";"     2.6";"       0";"    93.5";"    91.0"
"19936";"53310  ";"GM1731";"2019JJ00";"       6";"       6";"       6";"       5";"       1";"       0";"       .";"       3";"       1";"       1";"       0";"       0";"     2.6";"       1";"    91.4";"    89.0"
"19946";"53310  ";"GM1952";"2019JJ00";"      13";"      11";"      11";"       9";"       1";"       0";"       1";"       5";"       2";"       2";"       1";"       0";"     3.8";"       2";"    87.9";"    84.5"
"19956";"53310  ";"GM1709";"2019JJ00";"       8";"       7";"       7";"       6";"       1";"       0";"       .";"       3";"       1";"       2";"       0";"       0";"     2.8";"       1";"    91.9";"    89.4"
"19966";"53310  ";"GM1978";"2019JJ00";"       9";"       9";"       9";"       7";"       1";"       0";"       .";"       4";"       2";"       3";"       0";"       0";"     2.3";"       1";"    92.3";"    90.2"
"19976";"53310  ";"GM1955";"2019JJ00";"       7";"       6";"       6";"       6";"       1";"       0";"       .";"       3";"       1";"       2";"       0";"       0";"     3.0";"       1";"    90.4";"    87.7"
"19986";"53310  ";"GM0335";"2019JJ00";"       3";"       3";"       3";"       2";"       0";"       0";"       .";"       1";"       0";"       1";"       0";"       0";"     2.4";"       0";"    92.8";"    90.5"
"19996";"53310  ";"GM0944";"2019JJ00";"       1";"       1";"       1";"       1";"       0";"       0";"       .";"       0";"       0";"       0";"       0";"       0";"     2.9";"       0";"    90.8";"    88.2"
"20006";"53310  ";"GM1740";"2019JJ00";"       5";"       5";"       5";"       4";"       1";"       0";"       .";"       2";"       1";"       1";"       0";"       0";"     2.5";"       1";"    89.7";"    87.5"
"20016";"53310  ";"GM0946";"2019JJ00";"       4";"       3";"       3";"       3";"       0";"       0";"       .";"       1";"       1";"       1";"       0";"       0";"     2.4";"       0";"    93.6";"    91.3"
"20026";"53310  ";"GM0356";"2019JJ00";"      16";"      15";"      14";"      12";"       2";"       0";"       1";"       5";"       3";"       5";"       0";"       0";"     3.4";"       2";"    90.0";"    86.9"
"20036";"53310  ";"GM0569";"2019JJ00";"       6";"       6";"       6";"       5";"       1";"       0";"       .";"       3";"       1";"       2";"       0";"       0";"     2.4";"       0";"    92.9";"    90.7"
"20046";"53310  ";"GM0267";"2019JJ00";"      10";"       9";"       9";"       8";"       1";"       0";"       .";"       4";"       2";"       3";"       0";"       0";"     2.6";"       1";"    91.3";"    89.0"
"20056";"53310  ";"GM0268";"2019JJ00";"      50";"      44";"      42";"      37";"       5";"       0";"       2";"      11";"       8";"      22";"       0";"       2";"     3.4";"       7";"    87.1";"    84.1"
"20066";"53310  ";"GM1930";"2019JJ00";"      20";"      18";"      18";"      16";"       2";"       0";"       1";"       7";"       4";"       4";"       1";"       1";"     3.7";"       2";"    89.8";"    86.4"
"20076";"53310  ";"GM1970";"2019JJ00";"      10";"       9";"       8";"       7";"       1";"       0";"       .";"       4";"       2";"       2";"       0";"       0";"     2.9";"       1";"    89.8";"    87.2"
"20086";"53310  ";"GM1695";"2019JJ00";"       1";"       1";"       1";"       1";"       0";"       0";"       .";"       1";"       0";"       0";"       0";"       0";"     3.0";"       0";"    91.2";"    88.5"
"20096";"53310  ";"GM1699";"2019JJ00";"       6";"       5";"       5";"       4";"       1";"       0";"       .";"       2";"       1";"       2";"       0";"       0";"     2.9";"       1";"    90.7";"    88.1"
"20106";"53310  ";"GM0171";"2019JJ00";"      11";"      10";"      10";"       8";"       1";"       0";"       1";"       4";"       2";"       3";"       0";"       0";"     3.0";"       1";"    89.5";"    86.8"
"20116";"53310  ";"GM0575";"2019JJ00";"      10";"       9";"       9";"       7";"       1";"       0";"       .";"       3";"       2";"       3";"       0";"       0";"     2.8";"       1";"    92.4";"    89.8"
"20126";"53310  ";"GM0820";"2019JJ00";"       4";"       4";"       4";"       3";"       1";"       0";"       .";"       1";"       1";"       2";"       0";"       0";"     2.7";"       0";"    92.2";"    89.7"
"20136";"53310  ";"GM0302";"2019JJ00";"       6";"       5";"       5";"       4";"       1";"       0";"       .";"       2";"       1";"       2";"       0";"       0";"     2.3";"       1";"    91.0";"    88.9"
"20146";"53310  ";"GM0579";"2019JJ00";"       5";"       5";"       5";"       4";"       1";"       0";"       .";"       1";"       1";"       2";"       0";"       0";"     2.9";"       0";"    92.2";"    89.6"
"20156";"53310  ";"GM0823";"2019JJ00";"       4";"       3";"       3";"       3";"       1";"       0";"       .";"       1";"       1";"       1";"       0";"       0";"     2.5";"       0";"    92.9";"    90.5"
"20166";"53310  ";"GM0824";"2019JJ00";"       6";"       6";"       6";"       5";"       1";"       0";"       .";"       2";"       1";"       2";"       0";"       0";"     2.6";"       0";"    92.5";"    90.0"
"20176";"53310  ";"GM1895";"2019JJ00";"       8";"       7";"       6";"       6";"       1";"       0";"       .";"       3";"       1";"       2";"       0";"       0";"     4.0";"       1";"    86.4";"    82.9"
"20186";"53310  ";"GM0269";"2019JJ00";"       5";"       5";"       5";"       4";"       1";"       0";"       .";"       2";"       1";"       1";"       0";"       0";"     2.5";"       0";"    90.7";"    88.4"
"20196";"53310  ";"GM0173";"2019JJ00";"       7";"       6";"       6";"       5";"       1";"       0";"       .";"       2";"       1";"       2";"       0";"       0";"     3.0";"       1";"    91.3";"    88.6"
"20206";"53310  ";"GM1773";"2019JJ00";"       4";"       3";"       3";"       3";"       0";"       0";"       .";"       1";"       1";"       1";"       0";"       0";"     2.7";"       0";"    91.5";"    89.0"
"20216";"53310  ";"GM0175";"2019JJ00";"       4";"       3";"       3";"       3";"       0";"       0";"       .";"       1";"       1";"       1";"       0";"       0";"     2.8";"       0";"    91.9";"    89.4"
"20226";"53310  ";"GM1586";"2019JJ00";"       6";"       6";"       6";"       5";"       1";"       0";"       .";"       2";"       1";"       2";"       0";"       0";"     2.3";"       0";"    93.6";"    91.4"
"20236";"53310  ";"GM0826";"2019JJ00";"      12";"      11";"      11";"       9";"       1";"       0";"       1";"       4";"       2";"       4";"       0";"       0";"     3.2";"       1";"    90.6";"    87.7"
"20246";"53310  ";"GM0085";"2019JJ00";"       5";"       4";"       4";"       4";"       1";"       0";"       .";"       2";"       1";"       1";"       0";"       0";"     3.1";"       1";"    89.6";"    86.8"
"20256";"53310  ";"GM0431";"2019JJ00";"       2";"       2";"       2";"       2";"       0";"       0";"       .";"       1";"       0";"       1";"       0";"       0";"     2.7";"       0";"    91.8";"    89.4"
"20266";"53310  ";"GM0432";"2019JJ00";"       3";"       2";"       2";"       2";"       0";"       0";"       .";"       1";"       0";"       1";"       0";"       0";"     2.4";"       0";"    92.2";"    90.0"
"20276";"53310  ";"GM0086";"2019JJ00";"       6";"       5";"       5";"       4";"       1";"       0";"       .";"       3";"       1";"       1";"       0";"       0";"     2.7";"       1";"    90.6";"    88.2"
"20286";"53310  ";"GM0828";"2019JJ00";"      21";"      19";"      19";"      16";"       2";"       0";"       1";"       8";"       4";"       6";"       0";"       1";"     3.1";"       2";"    89.8";"    87.0"
"20296";"53310  ";"GM1509";"2019JJ00";"       8";"       7";"       7";"       6";"       1";"       0";"       .";"       3";"       1";"       2";"       0";"       0";"     2.8";"       1";"    90.2";"    87.7"
"20306";"53310  ";"GM0437";"2019JJ00";"       3";"       3";"       3";"       2";"       0";"       0";"       .";"       1";"       1";"       1";"       0";"       0";"     3.5";"       0";"    91.0";"    87.9"
"20316";"53310  ";"GM0589";"2019JJ00";"       2";"       2";"       2";"       2";"       0";"       0";"       .";"       1";"       0";"       1";"       0";"       0";"     2.4";"       0";"    91.9";"    89.7"
"20326";"53310  ";"GM1734";"2019JJ00";"      10";"       9";"       9";"       8";"       1";"       0";"       0";"       3";"       2";"       4";"       0";"       0";"     2.6";"       1";"    91.8";"    89.4"
"20336";"53310  ";"GM0590";"2019JJ00";"       7";"       7";"       6";"       5";"       1";"       0";"       .";"       3";"       1";"       2";"       0";"       0";"     2.9";"       1";"    91.4";"    88.8"
"20346";"53310  ";"GM1894";"2019JJ00";"       9";"       9";"       8";"       8";"       1";"       0";"       .";"       4";"       2";"       3";"       0";"       0";"     2.5";"       1";"    93.1";"    90.8"
"20356";"53310  ";"GM0765";"2019JJ00";"       3";"       2";"       2";"       2";"       0";"       0";"       .";"       1";"       0";"       0";"       0";"       0";"     3.8";"       0";"    86.8";"    83.5"
"20366";"53310  ";"GM1926";"2019JJ00";"      12";"      12";"      11";"      10";"       2";"       0";"       0";"       3";"       2";"       5";"       0";"       0";"     2.8";"       1";"    92.7";"    90.0"
"20376";"53310  ";"GM0439";"2019JJ00";"      21";"      18";"      18";"      16";"       2";"       0";"       1";"       8";"       4";"       5";"       0";"       1";"     3.1";"       2";"    89.7";"    86.9"
"20386";"53310  ";"GM0273";"2019JJ00";"       5";"       5";"       5";"       4";"       1";"       0";"       .";"       2";"       1";"       1";"       0";"       0";"     2.3";"       0";"    91.6";"    89.5"
"20396";"53310  ";"GM0177";"2019JJ00";"       8";"       7";"       7";"       6";"       1";"       0";"       .";"       3";"       1";"       2";"       0";"       0";"     2.5";"       1";"    93.3";"    91.0"
"20406";"53310  ";"GM0703";"2019JJ00";"       6";"       5";"       5";"       4";"       1";"       0";"       .";"       2";"       1";"       1";"       0";"       0";"     2.7";"       1";"    88.7";"    86.3"
"20416";"53310  ";"GM0274";"2019JJ00";"       5";"       5";"       5";"       4";"       1";"       0";"       .";"       2";"       1";"       2";"       0";"       0";"     3.0";"       1";"    89.9";"    87.2"
"20426";"53310  ";"GM0339";"2019JJ00";"       1";"       1";"       1";"       1";"       0";"       0";"       .";"       0";"       0";"       0";"       0";"       0";"     2.2";"       0";"    91.8";"    89.8"
"20436";"53310  ";"GM1667";"2019JJ00";"       3";"       3";"       3";"       2";"       0";"       0";"       .";"       1";"       0";"       1";"       0";"       0";"     2.4";"       0";"    92.6";"    90.3"
"20446";"53310  ";"GM0275";"2019JJ00";"       9";"       8";"       7";"       6";"       1";"       0";"       .";"       3";"       1";"       2";"       0";"       0";"     3.3";"       1";"    87.9";"    84.9"
"20456";"53310  ";"GM0340";"2019JJ00";"       4";"       4";"       4";"       3";"       1";"       0";"       .";"       1";"       1";"       2";"       0";"       0";"     2.8";"       0";"    90.0";"    87.5"
"20466";"53310  ";"GM0597";"2019JJ00";"      10";"       9";"       9";"       8";"       1";"       0";"       1";"       3";"       2";"       3";"       0";"       0";"     3.5";"       1";"    89.9";"    86.8"
"20476";"53310  ";"GM1742";"2019JJ00";"       9";"       8";"       8";"       7";"       1";"       0";"       .";"       3";"       1";"       3";"       0";"       0";"     2.3";"       1";"    92.0";"    89.8"
"20486";"53310  ";"GM0603";"2019JJ00";"      14";"      13";"      12";"      11";"       1";"       0";"       1";"       4";"       2";"       5";"       0";"       0";"     3.9";"       2";"    88.2";"    84.8"
"20496";"53310  ";"GM1669";"2019JJ00";"       4";"       4";"       4";"       3";"       0";"       0";"       .";"       1";"       1";"       1";"       0";"       0";"     2.9";"       0";"    91.0";"    88.4"
"20506";"53310  ";"GM0957";"2019JJ00";"      14";"      13";"      12";"      11";"       1";"       0";"       1";"       4";"       2";"       5";"       0";"       1";"     4.0";"       2";"    87.8";"    84.3"
"20516";"53310  ";"GM0736";"2019JJ00";"       9";"       8";"       8";"       7";"       1";"       0";"       .";"       3";"       2";"       3";"       0";"       0";"     2.8";"       1";"    91.3";"    88.7"
"20526";"53310  ";"GM1674";"2019JJ00";"      17";"      15";"      15";"      13";"       2";"       0";"       1";"       7";"       3";"       4";"       0";"       0";"     3.3";"       2";"    88.6";"    85.7"
"20536";"53310  ";"GM0599";"2019JJ00";"     193";"     164";"     155";"     134";"      20";"       0";"      10";"      52";"      31";"      61";"       0";"       9";"     5.7";"      29";"    84.8";"    79.9"
"20546";"53310  ";"GM0277";"2019JJ00";"       0";"       0";"       0";"       0";"       0";"       0";"       .";"       0";"       0";"       0";"       0";"       0";"     2.6";"       0";"    93.9";"    91.4"
"20556";"53310  ";"GM0840";"2019JJ00";"       5";"       4";"       4";"       4";"       1";"       0";"       .";"       2";"       1";"       1";"       0";"       0";"     2.7";"       0";"    89.7";"    87.3"
"20566";"53310  ";"GM0441";"2019JJ00";"       9";"       8";"       8";"       7";"       1";"       0";"       .";"       3";"       2";"       2";"       0";"       0";"     2.7";"       1";"    91.6";"    89.1"
"20576";"53310  ";"GM0279";"2019JJ00";"       2";"       2";"       2";"       2";"       0";"       0";"       .";"       1";"       0";"       1";"       0";"       0";"     2.3";"       0";"    91.8";"    89.7"
"20586";"53310  ";"GM0606";"2019JJ00";"      21";"      18";"      17";"      15";"       2";"       0";"       1";"       7";"       3";"       5";"       0";"       1";"     4.5";"       3";"    86.2";"    82.3"
"20596";"53310  ";"GM0088";"2019JJ00";"       0";"       0";"       0";"       0";"       0";"       0";"       .";"       0";"       0";"       0";"       0";"       0";"     2.9";"       0";"    90.7";"    88.1"
"20606";"53310  ";"GM1676";"2019JJ00";"       6";"       6";"       6";"       5";"       1";"       0";"       .";"       3";"       1";"       2";"       0";"       0";"     2.6";"       1";"    91.1";"    88.7"
"20616";"53310  ";"GM0965";"2019JJ00";"       2";"       2";"       2";"       2";"       0";"       0";"       .";"       1";"       0";"       1";"       0";"       0";"     2.9";"       0";"    90.5";"    87.9"
"20626";"53310  ";"GM0845";"2019JJ00";"       6";"       5";"       5";"       4";"       1";"       0";"       .";"       2";"       1";"       2";"       0";"       0";"     2.5";"       0";"    92.3";"    90.0"
"20636";"53310  ";"GM1883";"2019JJ00";"      20";"      18";"      17";"      15";"       2";"       0";"       1";"       6";"       3";"       6";"       0";"       1";"     3.5";"       3";"    87.2";"    84.1"
"20646";"53310  ";"GM0610";"2019JJ00";"       6";"       5";"       5";"       5";"       1";"       0";"       .";"       2";"       1";"       1";"       0";"       0";"     2.9";"       1";"    90.2";"    87.6"
"20656";"53310  ";"GM1714";"2019JJ00";"       5";"       4";"       4";"       3";"       1";"       0";"       .";"       2";"       1";"       1";"       0";"       0";"     3.2";"       1";"    87.8";"    85.0"
"20666";"53310  ";"GM0090";"2019JJ00";"      12";"      11";"      11";"       9";"       1";"       0";"       1";"       4";"       2";"       3";"       0";"       0";"     3.4";"       1";"    88.5";"    85.5"
"20676";"53310  ";"GM0342";"2019JJ00";"       9";"       8";"       8";"       7";"       1";"       0";"       .";"       3";"       2";"       4";"       0";"       0";"     3.5";"       1";"    89.4";"    86.2"
"20686";"53310  ";"GM0847";"2019JJ00";"       4";"       4";"       4";"       3";"       1";"       0";"       .";"       2";"       1";"       1";"       0";"       0";"     2.7";"       0";"    92.0";"    89.5"
"20696";"53310  ";"GM0848";"2019JJ00";"       4";"       3";"       3";"       3";"       0";"       0";"       .";"       1";"       1";"       1";"       0";"       0";"     2.7";"       0";"    92.4";"    89.9"
"20706";"53310  ";"GM0037";"2019JJ00";"       6";"       6";"       5";"       5";"       1";"       0";"       .";"       2";"       1";"       2";"       0";"       0";"     3.6";"       1";"    87.7";"    84.6"
"20716";"53310  ";"GM0180";"2019JJ00";"       4";"       4";"       4";"       3";"       0";"       0";"       .";"       2";"       1";"       1";"       0";"       0";"     2.1";"       0";"    91.3";"    89.4"
"20726";"53310  ";"GM0532";"2019JJ00";"       5";"       4";"       4";"       4";"       1";"       0";"       .";"       2";"       1";"       1";"       0";"       0";"     2.9";"       0";"    91.2";"    88.5"
"20736";"53310  ";"GM0851";"2019JJ00";"       6";"       5";"       5";"       5";"       1";"       0";"       .";"       2";"       1";"       1";"       0";"       0";"     3.1";"       1";"    91.5";"    88.7"
"20746";"53310  ";"GM1708";"2019JJ00";"       9";"       8";"       8";"       7";"       1";"       0";"       .";"       4";"       2";"       2";"       0";"       0";"     3.2";"       1";"    90.6";"    87.7"
"20756";"53310  ";"GM0971";"2019JJ00";"       5";"       5";"       4";"       4";"       0";"       0";"       .";"       2";"       1";"       1";"       0";"       0";"     3.2";"       0";"    90.8";"    87.9"
"20766";"53310  ";"GM1904";"2019JJ00";"      14";"      13";"      13";"      11";"       2";"       0";"       1";"       5";"       2";"       5";"       0";"       0";"     2.8";"       1";"    91.5";"    88.9"
"20776";"53310  ";"GM1900";"2019JJ00";"      18";"      16";"      16";"      14";"       2";"       0";"       1";"       8";"       3";"       4";"       0";"       1";"     3.2";"       2";"    89.6";"    86.7"
"20786";"53310  ";"GM0715";"2019JJ00";"      12";"      10";"      10";"       8";"       1";"       0";"       1";"       5";"       2";"       2";"       0";"       0";"     3.2";"       2";"    86.5";"    83.7"
"20796";"53310  ";"GM0093";"2019JJ00";"       1";"       1";"       1";"       1";"       0";"       0";"       .";"       0";"       0";"       0";"       0";"       0";"     2.6";"       0";"    91.2";"    88.8"
"20806";"53310  ";"GM0448";"2019JJ00";"       3";"       2";"       2";"       2";"       0";"       0";"       .";"       1";"       0";"       1";"       0";"       0";"     2.8";"       0";"    89.7";"    87.2"
"20816";"53310  ";"GM1525";"2019JJ00";"       8";"       8";"       7";"       7";"       1";"       0";"       .";"       2";"       1";"       3";"       0";"       0";"     2.8";"       1";"    92.7";"    90.0"
"20826";"53310  ";"GM0716";"2019JJ00";"       6";"       5";"       5";"       4";"       1";"       0";"       .";"       3";"       1";"       1";"       0";"       0";"     2.5";"       1";"    90.0";"    87.7"
"20836";"53310  ";"GM0281";"2019JJ00";"      10";"       9";"       9";"       8";"       1";"       0";"       1";"       4";"       2";"       3";"       0";"       0";"     3.8";"       1";"    87.6";"    84.3"
"20846";"53310  ";"GM0855";"2019JJ00";"      59";"      52";"      50";"      45";"       6";"       0";"       3";"      20";"       8";"      18";"       0";"       2";"     3.5";"       7";"    88.2";"    85.1"
"20856";"53310  ";"GM0183";"2019JJ00";"       4";"       4";"       4";"       4";"       0";"       0";"       .";"       2";"       1";"       1";"       0";"       0";"     2.1";"       0";"    93.9";"    91.9"
"20866";"53310  ";"GM1700";"2019JJ00";"       7";"       7";"       7";"       6";"       1";"       0";"       .";"       3";"       1";"       2";"       0";"       0";"     2.6";"       1";"    91.3";"    89.0"
"20876";"53310  ";"GM1730";"2019JJ00";"       6";"       6";"       5";"       5";"       1";"       0";"       .";"       1";"       1";"       2";"       0";"       0";"     2.9";"       1";"    91.6";"    89.0"
"20886";"53310  ";"GM0737";"2019JJ00";"       6";"       6";"       6";"       5";"       1";"       0";"       .";"       2";"       1";"       2";"       0";"       0";"     2.9";"       1";"    90.8";"    88.2"
"20896";"53310  ";"GM0450";"2019JJ00";"       3";"       3";"       3";"       3";"       0";"       0";"       .";"       1";"       1";"       1";"       0";"       0";"     2.6";"       0";"    93.5";"    91.1"
"20906";"53310  ";"GM0451";"2019JJ00";"       7";"       6";"       6";"       5";"       1";"       0";"       .";"       2";"       1";"       2";"       0";"       0";"     3.4";"       1";"    90.4";"    87.4"
"20916";"53310  ";"GM0184";"2019JJ00";"       6";"       5";"       5";"       4";"       1";"       0";"       .";"       3";"       1";"       1";"       0";"       0";"     2.1";"       1";"    88.8";"    86.9"
